,High,Low,Open,Close,Volume,Adj Close
433,124.75,120.36000061035156,124.4499969482422,121.30999755859376,249966500.0,94.93074798583984
434,122.0199966430664,118.27999877929688,120.8499984741211,118.5500030517578,327470400.0,92.77092742919922
435,120.0,117.79000091552734,119.3499984741211,118.93000030517578,311818400.0,93.06828308105469
436,121.91000366210938,118.44000244140624,119.4000015258789,120.79000091552734,328253000.0,94.52381896972656
437,121.5,118.51000213623048,118.83000183105469,120.8499984741211,285917400.0,94.57076263427734
438,119.33999633789062,110.97000122070312,119.13999938964844,111.37999725341795,459562300.0,87.16006469726562
439,116.8000030517578,110.52999877929688,113.51000213623048,115.98999786376952,328154400.0,90.76759338378906
440,116.69000244140624,113.9499969482422,115.2699966430664,116.05999755859376,332783000.0,90.8223648071289
441,115.11000061035156,111.05999755859376,114.9499969482422,111.8499984741211,365337800.0,87.5278549194336
442,115.4499969482422,109.68000030517578,112.86000061035156,110.33999633789062,461798000.0,86.3462142944336
443,107.62000274658205,100.63999938964844,107.1500015258789,104.72000122070312,610637500.0,81.94829559326172
444,107.33000183105469,99.6500015258789,106.83999633789062,100.02999877929688,540012100.0,78.27815246582031
445,102.18000030517578,96.80999755859376,97.5199966430664,97.51000213623048,725414800.0,76.30612182617188
446,100.62000274658205,90.25,99.66000366210938,90.6999969482422,534485200.0,70.97698211669922
447,93.94000244140624,83.58000183105469,86.76000213623047,88.5,871026300.0,69.25538635253906
448,101.3499984741211,89.94999694824219,93.87000274658205,101.3499984741211,455584000.0,79.31111145019531
449,105.52999877929688,97.11000061035156,104.6999969482422,99.8499984741211,546268300.0,78.13729858398438
450,97.8000030517578,89.70999908447266,97.45999908447266,90.0199966430664,484627500.0,70.4448471069336
451,94.7699966430664,86.54000091552734,91.29000091552734,93.7699966430664,708811200.0,73.37938690185547
452,98.58999633789062,91.6500015258789,91.98999786376952,93.20999908447266,476649000.0,72.941162109375
453,99.0999984741211,94.08999633789062,95.3499984741211,98.80999755859376,321294200.0,77.32345581054688
454,98.63999938964844,95.22000122070312,96.97000122070312,95.86000061035156,356502000.0,75.01493835449219
455,95.86000061035156,87.52999877929688,93.1999969482422,90.63999938964844,516168000.0,70.9300537109375
456,92.4499969482422,85.80999755859375,90.29000091552734,91.69000244140624,634666400.0,71.751708984375
457,89.91999816894531,84.0,84.05999755859375,87.04000091552734,545812600.0,68.11287689208984
458,89.51000213623047,83.69999694824219,85.97000122070312,83.94999694824219,397288600.0,65.69480895996094
459,94.23999786376952,84.52999877929688,87.33999633789062,93.76000213623048,639939500.0,73.3716049194336
460,97.16999816894531,92.0999984741211,93.7699966430664,93.08000183105469,531270100.0,72.83943939208984
461,96.54000091552734,92.9000015258789,95.77999877929688,96.3000030517578,414582100.0,75.35924530029297
462,98.56999969482422,94.4800033569336,95.08000183105469,96.83000183105469,411394000.0,75.77399444580078
463,97.69000244140624,95.9499969482422,96.77999877929688,97.11000061035156,205419400.0,75.99311065673828
464,100.86000061035156,96.70999908447266,99.05999755859376,100.41000366210938,346793400.0,78.57552337646484
465,100.70999908447266,95.0,99.1999969482422,96.19000244140624,387844100.0,75.27317810058594
466,95.44000244140624,90.05999755859375,94.45999908447266,90.86000061035156,477721900.0,71.1021957397461
467,94.0,90.5,91.6500015258789,93.86000061035156,380391000.0,73.44982147216797
468,95.52999877929688,90.91999816894531,95.20999908447266,92.62999725341795,301773000.0,72.48731231689453
469,92.13999938964844,88.6500015258789,90.76000213623048,89.7699966430664,418498200.0,70.24921417236328
470,88.94999694824219,85.12000274658203,88.2300033569336,85.81999969482422,454330600.0,67.15816497802734
471,91.7300033569336,82.08999633789062,86.12999725341797,91.16999816894531,753141900.0,71.34477233886719
472,92.05999755859376,86.5199966430664,89.41000366210938,86.62000274658203,540352300.0,67.78421020507811
473,88.55999755859375,85.16000366210938,86.37999725341797,85.47000122070312,415254900.0,66.88428497314453
474,87.22000122070312,82.91000366210938,85.1500015258789,87.08000183105469,523811800.0,68.14418029785156
475,86.87000274658203,80.91999816894531,85.91000366210938,81.5,558327600.0,63.77757263183594
476,82.51000213623047,75.05000305175781,80.12999725341797,75.44999694824219,814180400.0,59.04315567016602
477,80.9000015258789,74.33999633789062,77.45999908447266,79.5199966430664,718536500.0,62.22809219360352
478,86.98999786376953,80.36000061035156,81.91999816894531,85.02999877929688,523305300.0,66.53996276855469
479,87.51000213623047,83.81999969482422,87.30000305175781,85.66000366210938,454112400.0,67.03296661376953
480,89.19000244140625,84.23999786376953,84.30000305175781,88.97000122070312,370134200.0,69.62318420410156
481,90.12999725341795,88.4800033569336,88.62999725341797,90.08999633789062,118308100.0,70.49964904785156
482,87.55000305175781,81.86000061035156,87.51000213623047,82.11000061035156,369927100.0,64.25492858886719
483,85.48999786376953,82.04000091552734,83.47000122070312,85.2699966430664,469508400.0,66.72776794433594
484,87.83000183105469,83.13999938964844,83.4000015258789,87.31999969482422,519863500.0,68.33199310302734
485,88.05000305175781,83.73999786376953,86.05999755859375,85.30000305175781,444173800.0,66.75124359130861
486,88.41999816894531,82.23999786376953,83.6500015258789,87.93000030517578,471905300.0,68.809326171875
487,92.37999725341795,88.08000183105469,90.33999633789062,91.0,412859300.0,71.21174621582031
488,92.12999725341795,88.9800033569336,90.37000274658205,89.5,370790000.0,70.03792572021484
489,91.36000061035156,89.0,90.31999969482422,90.11000061035156,396187400.0,70.51527404785156
490,91.0,87.37000274658203,89.54000091552734,87.94000244140625,365061000.0,68.81718444824219
491,89.06999969482422,85.19999694824219,85.55000305175781,88.98999786376953,415060400.0,69.63882446289061
492,89.1500015258789,86.29000091552734,89.0199966430664,87.75,256694200.0,68.66847991943361
493,92.0199966430664,88.18000030517578,91.87999725341795,91.87999725341795,377699500.0,71.90039825439453
494,92.43000030517578,90.05999755859375,90.83999633789062,90.98999786376952,281819800.0,71.20392608642578
495,91.66999816894531,88.20999908447266,91.4000015258789,89.29000091552734,374673300.0,69.87361145019531
496,90.62000274658205,88.08999633789062,89.0999984741211,88.19000244140625,301451300.0,69.57302856445311
497,88.66999816894531,85.48999786376953,88.58000183105469,87.05999755859375,243759500.0,68.68156433105469
498,87.93000030517578,85.80000305175781,87.52999877929688,86.16000366210938,221625200.0,67.97157287597656
499,86.87000274658203,86.0,86.44999694824219,86.66000366210938,62061600.0,68.36599731445311
500,87.30000305175781,86.5,87.23999786376953,87.16000366210938,74767700.0,68.76045989990234
501,87.33000183105469,85.5999984741211,87.23999786376953,86.91000366210938,127795900.0,68.56324005126953
502,89.05000305175781,86.87999725341797,87.51000213623047,88.97000122070312,168256300.0,70.18836975097656
503,90.97000122070312,88.87000274658203,89.08000183105469,90.23999786376952,193987200.0,71.19026184082031
504,93.44000244140624,89.8499984741211,90.44000244140624,92.95999908447266,227566300.0,73.3360824584961
505,93.66000366210938,91.88999938964844,92.62999725341795,92.8499984741211,240349700.0,73.2492904663086
506,94.4499969482422,92.68000030517578,93.63999938964844,93.47000122070312,328260900.0,73.73841094970703
507,92.26000213623048,90.1999969482422,92.0,90.66999816894531,280899200.0,71.52950286865234
508,91.08999633789062,89.66999816894531,90.16000366210938,91.04000091552734,263834400.0,71.82139587402344
509,91.31999969482422,85.36000061035156,91.16000366210938,89.08999633789062,330953600.0,70.28303527832031
510,88.91000366210938,86.41000366210938,88.83999633789062,86.94999694824219,277858500.0,68.59476470947266
511,87.87999725341797,86.19999694824219,86.7300033569336,87.11000061035156,356432300.0,68.72101593017578
512,85.75,83.16000366210938,85.54000091552734,84.37000274658203,435491600.0,66.55945587158203
513,85.25,81.72000122070312,84.12000274658203,84.4000015258789,532647300.0,66.58308410644531
514,85.98999786376953,83.05000305175781,85.86000061035156,85.05999755859375,399237200.0,67.10376739501953
515,85.05999755859375,80.05000305175781,84.2300033569336,80.56999969482422,419855200.0,63.56161880493164
516,84.23999786376953,80.47000122070312,81.94000244140625,84.05000305175781,364360700.0,66.30698394775389
517,84.04000091552734,81.16999816894531,82.41999816894531,82.75,427940300.0,65.28141784667969
518,83.98999786376953,80.56999969482422,80.9000015258789,83.11000061035156,386800600.0,65.56542205810547
519,85.36000061035156,82.80999755859375,83.58999633789062,83.68000030517578,317978800.0,66.01509094238281
520,85.1500015258789,83.30000305175781,84.12999725341797,84.52999877929688,273789700.0,66.6856689453125
521,87.94999694824219,86.06999969482422,86.4000015258789,87.38999938964844,330007000.0,68.94188690185547
522,87.48999786376953,84.47000122070312,86.11000061035156,84.55000305175781,294392500.0,66.70145416259766
523,85.4000015258789,82.20999908447266,84.9800033569336,82.83000183105469,383383600.0,65.34452056884766
524,83.18000030517578,81.30999755859375,81.56999969482422,82.58000183105469,288233300.0,65.14730072021484
525,84.36000061035156,82.22000122070312,83.0999984741211,83.73999786376953,278385800.0,66.06241607666016
526,85.37000274658203,83.04000091552734,84.30000305175781,83.33000183105469,322989300.0,65.73896026611328
527,85.29000091552734,77.7300033569336,82.69999694824219,84.56999969482422,417679400.0,66.71720123291016
528,87.33999633789062,84.68000030517578,84.86000061035156,86.9800033569336,366101700.0,68.61845397949219
529,87.73999786376953,86.31999969482422,86.95999908447266,87.0999984741211,240075200.0,68.71311187744139
530,87.02999877929688,82.44999694824219,86.2699966430664,83.11000061035156,536212800.0,65.56542205810547
531,84.05000305175781,82.4000015258789,83.44999694824219,83.5999984741211,324442500.0,65.95198059082031
532,83.81999969482422,81.05000305175781,82.16999816894531,83.66000366210938,469302200.0,65.99931335449219
533,84.23999786376953,82.73999786376953,83.55000305175781,82.76000213623047,293998400.0,65.28932189941406
534,82.95999908447266,79.16999816894531,80.16000366210938,79.22000122070312,478910100.0,62.49661636352539
535,79.94000244140625,78.27999877929688,79.79000091552734,79.02999877929688,362964800.0,62.34672164916992
536,80.1500015258789,78.0199966430664,79.83999633789062,78.18000030517578,316867500.0,61.6761589050293
537,78.33999633789062,75.7699966430664,76.7300033569336,77.41999816894531,477176600.0,61.07658386230469
538,78.2699966430664,74.58999633789062,78.2699966430664,74.6500015258789,379641400.0,58.89134216308594
539,77.94999694824219,74.69999694824219,75.29000091552734,77.4800033569336,426260900.0,61.12390899658203
540,78.41999816894531,75.62999725341797,77.13999938964844,76.87000274658203,461985800.0,60.64268493652344
541,79.66999816894531,75.52999877929688,77.81999969482422,75.62000274658203,363353900.0,59.65657424926758
542,75.69000244140625,73.80999755859375,74.01000213623047,73.93000030517578,470510900.0,58.32330703735352
543,73.91999816894531,70.37000274658203,72.5199966430664,70.5999984741211,426452600.0,55.69628143310547
544,71.69999694824219,69.63999938964844,71.61000061035156,70.06999969482422,443761000.0,55.27816390991211
545,72.87000274658203,70.06999969482422,71.2300033569336,71.7300033569336,462753100.0,56.587745666503906
546,71.7300033569336,68.16999816894531,70.09999847412111,68.80000305175781,485549400.0,54.27627944946289
547,70.44999694824219,67.09999847412111,69.40000152587889,68.91999816894531,490470000.0,54.37094116210938
548,70.0,67.73000335693361,67.94999694824219,68.11000061035156,379905300.0,53.73193740844727
549,72.37000274658203,69.37000274658203,69.51000213623047,72.16999816894531,406227900.0,56.93485641479492
550,73.75,71.83000183105469,73.0,72.63999938964844,356648300.0,57.30565643310547
551,75.75,71.97000122070312,72.62000274658203,75.5,409702700.0,59.56188583374024
552,76.9800033569336,74.7300033569336,76.01000213623047,76.08999633789062,337474700.0,60.02735137939453
